#nR_H,a_s,e_s,MA_s,tcol
0.250,0.03682886,0.06,57.24063,100000.00000
0.250,0.03682886,0.41,96.73121,100000.00000
0.250,0.03682886,0.16,128.62727,100000.00000
0.250,0.03682886,0.00,28.07901,100000.00000
0.250,0.03682886,0.24,82.01822,100000.00000
0.250,0.03682886,0.60,49.18671,8392.29989
0.250,0.03682886,0.43,139.59497,100000.00000
0.250,0.03682886,0.52,57.37545,100000.00000
0.250,0.03682886,0.36,11.96933,100000.00000
0.250,0.03682886,0.02,21.96688,100000.00000
0.250,0.03682886,0.41,31.74966,100000.00000
0.250,0.03682886,0.50,152.85522,100000.00000
0.250,0.03682886,0.12,153.54170,100000.00000
0.250,0.03682886,0.26,150.89917,100000.00000
0.250,0.03682886,0.37,69.10042,100000.00000
0.250,0.03682886,0.32,96.67918,100000.00000
0.250,0.03682886,0.04,101.02990,100000.00000
0.250,0.03682886,0.17,4.77204,100000.00000
0.250,0.03682886,0.26,23.24870,100000.00000
0.250,0.03682886,0.00,32.72849,100000.00000
0.250,0.03682886,0.06,147.24266,100000.00000
0.250,0.03682886,0.07,45.32081,100000.00000
0.250,0.03682886,0.25,148.05670,100000.00000
0.250,0.03682886,0.01,79.22745,100000.00000
0.250,0.03682886,0.56,89.25763,39030.43663
0.250,0.03682886,0.03,48.84283,100000.00000
0.250,0.03682886,0.47,29.93101,100000.00000
0.250,0.03682886,0.31,134.54477,100000.00000
0.250,0.03682886,0.58,113.72643,21322.90119
0.250,0.03682886,0.33,27.51465,100000.00000
0.250,0.03682886,0.52,110.85537,100000.00000
0.250,0.03682886,0.03,64.21560,100000.00000
0.250,0.03682886,0.35,45.83532,100000.00000
0.250,0.03682886,0.49,138.76420,100000.00000
0.250,0.03682886,0.35,145.77740,100000.00000
0.250,0.03682886,0.31,111.28586,100000.00000
0.250,0.03682886,0.52,159.47600,100000.00000
0.250,0.03682886,0.45,37.41953,100000.00000
0.250,0.03682886,0.35,11.40750,100000.00000
0.250,0.03682886,0.53,19.88534,100000.00000
0.250,0.03682886,0.29,161.42191,100000.00000
0.250,0.03682886,0.51,125.53565,100000.00000
0.250,0.03682886,0.12,173.45160,100000.00000
0.250,0.03682886,0.08,124.36879,100000.00000
0.250,0.03682886,0.46,46.41978,100000.00000
0.250,0.03682886,0.41,104.50590,100000.00000
0.250,0.03682886,0.09,95.33710,100000.00000
0.250,0.03682886,0.06,75.13398,100000.00000
0.250,0.03682886,0.39,3.25983,100000.00000
0.250,0.03682886,0.28,63.10576,100000.00000
0.250,0.03682886,0.23,156.34784,100000.00000
0.250,0.03682886,0.54,110.41405,100000.00000
0.250,0.03682886,0.19,31.93912,100000.00000
0.250,0.03682886,0.46,161.01940,100000.00000
0.250,0.03682886,0.41,132.75023,100000.00000
0.250,0.03682886,0.54,141.54210,100000.00000
0.250,0.03682886,0.26,138.41773,100000.00000
0.250,0.03682886,0.08,31.38596,100000.00000
0.250,0.03682886,0.38,44.72805,100000.00000
0.250,0.03682886,0.60,49.25280,29532.44228
0.250,0.03682886,0.50,33.32393,100000.00000
0.250,0.03682886,0.29,32.73842,100000.00000
0.250,0.03682886,0.08,114.03535,100000.00000
0.250,0.03682886,0.01,54.83048,100000.00000
0.250,0.03682886,0.32,102.74009,100000.00000
0.250,0.03682886,0.38,22.94796,100000.00000
0.250,0.03682886,0.08,121.96158,100000.00000
0.250,0.03682886,0.22,135.60807,100000.00000
0.250,0.03682886,0.48,89.34592,100000.00000
0.250,0.03682886,0.57,135.48899,18380.13955
0.250,0.03682886,0.53,75.19802,92092.42657
0.250,0.03682886,0.02,161.06892,100000.00000
0.250,0.03682886,0.42,101.67140,100000.00000
0.250,0.03682886,0.48,108.56738,100000.00000
0.250,0.03682886,0.43,28.10747,100000.00000
0.250,0.03682886,0.22,84.35892,100000.00000
0.250,0.03682886,0.13,92.04163,100000.00000
0.250,0.03682886,0.03,69.96191,100000.00000
0.250,0.03682886,0.54,33.55889,100000.00000
0.250,0.03682886,0.60,81.24966,2642.73447
0.250,0.03682886,0.30,82.94018,100000.00000
0.250,0.03682886,0.30,31.86189,100000.00000
0.250,0.03682886,0.45,61.52712,100000.00000
0.250,0.03682886,0.04,21.52696,100000.00000
0.250,0.03682886,0.33,44.27239,100000.00000
0.250,0.03682886,0.06,41.02833,100000.00000
0.250,0.03682886,0.34,100.21732,100000.00000
0.250,0.03682886,0.49,24.62735,100000.00000
0.250,0.03682886,0.31,80.53423,100000.00000
0.250,0.03682886,0.45,48.25145,100000.00000
0.250,0.03682886,0.44,149.43958,100000.00000
0.250,0.03682886,0.29,85.31310,100000.00000
0.250,0.03682886,0.40,168.18606,100000.00000
0.250,0.03682886,0.23,94.98620,100000.00000
0.250,0.03682886,0.02,46.58040,100000.00000
0.250,0.03682886,0.47,37.15583,100000.00000
0.250,0.03682886,0.42,37.78301,100000.00000
0.250,0.03682886,0.21,18.20208,100000.00000
0.250,0.03682886,0.12,168.50786,100000.00000
0.250,0.03682886,0.52,138.09389,100000.00000
0.250,0.03682886,0.11,31.87992,100000.00000
0.250,0.03682886,0.47,31.56683,100000.00000
0.250,0.03682886,0.49,147.43842,100000.00000
0.250,0.03682886,0.01,11.70929,100000.00000
0.250,0.03682886,0.39,72.15326,100000.00000
0.250,0.03682886,0.10,28.94545,100000.00000
0.250,0.03682886,0.02,163.67767,100000.00000
0.250,0.03682886,0.31,95.78043,100000.00000
0.250,0.03682886,0.48,70.07321,100000.00000
0.250,0.03682886,0.27,20.44037,100000.00000
0.250,0.03682886,0.26,68.56035,100000.00000
0.250,0.03682886,0.19,77.21892,100000.00000
0.250,0.03682886,0.11,88.65318,100000.00000
0.250,0.03682886,0.44,43.77099,100000.00000
0.250,0.03682886,0.02,119.25401,100000.00000
0.250,0.03682886,0.00,107.75853,100000.00000
0.250,0.03682886,0.38,130.00546,100000.00000
0.250,0.03682886,0.14,112.12029,100000.00000
0.250,0.03682886,0.14,94.00379,100000.00000
0.250,0.03682886,0.24,175.39106,100000.00000
0.250,0.03682886,0.47,157.30021,100000.00000
0.250,0.03682886,0.21,13.09734,100000.00000
0.250,0.03682886,0.33,73.87143,100000.00000
0.250,0.03682886,0.09,20.42523,100000.00000
0.250,0.03682886,0.37,96.02300,100000.00000
0.250,0.03682886,0.42,179.43736,100000.00000
0.250,0.03682886,0.04,114.76035,100000.00000
0.250,0.03682886,0.60,138.67334,21992.74792
0.250,0.03682886,0.38,143.51317,100000.00000
0.250,0.03682886,0.24,112.96045,100000.00000
0.250,0.03682886,0.20,162.45952,100000.00000
0.250,0.03682886,0.11,160.56838,100000.00000
0.250,0.03682886,0.23,21.15472,100000.00000
0.250,0.03682886,0.42,74.63234,100000.00000
0.250,0.03682886,0.03,139.00406,100000.00000
0.250,0.03682886,0.38,133.91033,100000.00000
0.250,0.03682886,0.52,112.95098,100000.00000
0.250,0.03682886,0.49,19.18769,100000.00000
0.250,0.03682886,0.06,39.97941,100000.00000
0.250,0.03682886,0.28,26.47323,100000.00000
0.250,0.03682886,0.24,162.20844,100000.00000
0.250,0.03682886,0.17,115.63547,100000.00000
0.250,0.03682886,0.07,120.98440,100000.00000
0.250,0.03682886,0.03,144.39546,100000.00000
0.250,0.03682886,0.28,88.58093,100000.00000
0.250,0.03682886,0.23,40.24725,100000.00000
0.250,0.03682886,0.09,130.67202,100000.00000
0.250,0.03682886,0.44,52.76659,100000.00000
0.250,0.03682886,0.59,156.87662,100000.00000
0.250,0.03682886,0.59,174.39801,100000.00000
0.250,0.03682886,0.40,103.73190,100000.00000
0.250,0.03682886,0.04,76.95738,100000.00000
0.250,0.03682886,0.34,109.91161,100000.00000
0.250,0.03682886,0.25,163.96689,100000.00000
0.250,0.03682886,0.16,44.59158,100000.00000
0.250,0.03682886,0.25,123.25161,100000.00000
0.250,0.03682886,0.23,174.47446,100000.00000
0.250,0.03682886,0.08,106.36073,100000.00000
0.250,0.03682886,0.14,138.59884,100000.00000
0.250,0.03682886,0.06,93.38231,100000.00000
0.250,0.03682886,0.33,161.41778,100000.00000
0.250,0.03682886,0.15,28.15867,100000.00000
0.250,0.03682886,0.59,175.22801,48055.45599
0.250,0.03682886,0.20,171.01115,100000.00000
0.250,0.03682886,0.40,166.60233,100000.00000
0.250,0.03682886,0.47,75.37869,100000.00000
0.250,0.03682886,0.09,147.10000,100000.00000
0.250,0.03682886,0.55,10.41168,100000.00000
0.250,0.03682886,0.25,155.89150,100000.00000
0.250,0.03682886,0.42,11.82756,100000.00000
0.250,0.03682886,0.14,160.20096,100000.00000
0.250,0.03682886,0.32,116.26510,100000.00000
0.250,0.03682886,0.23,174.57819,100000.00000
0.250,0.03682886,0.31,87.21414,100000.00000
0.250,0.03682886,0.26,10.14759,100000.00000
0.250,0.03682886,0.02,56.10799,100000.00000
0.250,0.03682886,0.29,31.01758,100000.00000
0.250,0.03682886,0.53,170.99301,100000.00000
0.250,0.03682886,0.60,3.98224,100000.00000
0.250,0.03682886,0.05,56.58408,100000.00000
0.250,0.03682886,0.42,84.97205,100000.00000
0.250,0.03682886,0.42,15.36294,100000.00000
0.250,0.03682886,0.56,155.18297,100000.00000
0.250,0.03682886,0.08,168.61140,100000.00000
0.250,0.03682886,0.20,113.73070,100000.00000
0.250,0.03682886,0.34,76.57856,100000.00000
0.250,0.03682886,0.14,67.60493,100000.00000
0.250,0.03682886,0.48,53.48191,100000.00000
0.250,0.03682886,0.55,71.32356,64859.40314
0.250,0.03682886,0.35,178.19284,100000.00000
0.250,0.03682886,0.00,33.01281,100000.00000
0.250,0.03682886,0.55,104.41552,67297.98916
0.250,0.03682886,0.58,149.78415,100000.00000
0.250,0.03682886,0.28,141.05754,100000.00000
0.250,0.03682886,0.36,64.58949,100000.00000
0.250,0.03682886,0.22,139.88645,100000.00000
0.250,0.03682886,0.30,113.02207,100000.00000
0.250,0.03682886,0.08,113.81505,100000.00000
0.250,0.03682886,0.30,10.99403,100000.00000
0.250,0.03682886,0.58,176.61351,100000.00000
0.250,0.03682886,0.43,72.13735,100000.00000
0.250,0.03682886,0.43,32.74706,100000.00000
0.250,0.03682886,0.13,145.82041,100000.00000
0.250,0.03682886,0.16,118.83553,100000.00000
0.250,0.03682886,0.35,60.58877,100000.00000
0.250,0.03682886,0.34,51.95350,100000.00000
0.250,0.03682886,0.20,90.94543,100000.00000
0.250,0.03682886,0.27,111.26308,100000.00000
0.250,0.03682886,0.10,116.93392,100000.00000
0.250,0.03682886,0.53,122.33651,100000.00000
0.250,0.03682886,0.58,1.14946,79776.17561
0.250,0.03682886,0.46,87.73762,100000.00000
0.250,0.03682886,0.38,102.58014,100000.00000
0.250,0.03682886,0.53,132.76481,100000.00000
0.250,0.03682886,0.58,97.42798,7671.66490
0.250,0.03682886,0.21,15.13922,100000.00000
0.250,0.03682886,0.53,177.79003,100000.00000
0.250,0.03682886,0.33,109.03947,100000.00000
0.250,0.03682886,0.28,78.74549,100000.00000
0.250,0.03682886,0.56,130.21562,100000.00000
0.250,0.03682886,0.17,12.70237,100000.00000
0.250,0.03682886,0.25,145.89960,100000.00000
0.250,0.03682886,0.48,47.20753,100000.00000
0.250,0.03682886,0.31,67.91115,100000.00000
0.250,0.03682886,0.23,94.15761,100000.00000
0.250,0.03682886,0.18,3.27993,100000.00000
0.250,0.03682886,0.48,64.02109,100000.00000
0.250,0.03682886,0.13,116.99351,100000.00000
0.250,0.03682886,0.19,167.53632,100000.00000
0.250,0.03682886,0.51,152.01889,100000.00000
0.250,0.03682886,0.46,21.19519,100000.00000
0.250,0.03682886,0.27,120.90612,100000.00000
0.250,0.03682886,0.36,119.73550,100000.00000
0.250,0.03682886,0.19,139.75433,100000.00000
0.250,0.03682886,0.02,15.92865,100000.00000
0.250,0.03682886,0.57,150.66240,94878.21827
0.250,0.03682886,0.13,64.70841,100000.00000
0.250,0.03682886,0.57,62.60566,18266.60107
0.250,0.03682886,0.12,2.78219,100000.00000
0.250,0.03682886,0.27,64.46929,100000.00000
0.250,0.03682886,0.03,13.32804,100000.00000
0.250,0.03682886,0.21,88.99565,100000.00000
0.250,0.03682886,0.04,155.35862,100000.00000
0.250,0.03682886,0.52,41.93270,100000.00000
0.250,0.03682886,0.18,18.14004,100000.00000
0.250,0.03682886,0.05,114.01268,100000.00000
0.250,0.03682886,0.16,136.41230,100000.00000
0.250,0.03682886,0.43,79.33729,100000.00000
0.250,0.03682886,0.16,85.35129,100000.00000
0.250,0.03682886,0.31,66.68498,100000.00000
0.250,0.03682886,0.53,42.04939,100000.00000
0.250,0.03682886,0.32,21.55718,100000.00000
0.250,0.03682886,0.37,83.28236,100000.00000
0.250,0.03682886,0.29,7.35635,100000.00000
0.250,0.03682886,0.20,80.72019,100000.00000
0.250,0.03682886,0.38,27.30148,100000.00000
0.250,0.03682886,0.12,125.28536,100000.00000
0.250,0.03682886,0.60,122.99317,18813.89351
0.250,0.03682886,0.07,90.48222,100000.00000
0.250,0.03682886,0.09,161.49884,100000.00000
0.250,0.03682886,0.05,29.01983,100000.00000
0.250,0.03682886,0.48,129.42826,100000.00000
0.250,0.03682886,0.33,71.61401,100000.00000
0.250,0.03682886,0.37,134.56969,100000.00000
0.250,0.03682886,0.42,26.75929,100000.00000
0.250,0.03682886,0.18,152.07756,100000.00000
0.250,0.03682886,0.22,2.04366,100000.00000
0.250,0.03682886,0.53,76.99916,100000.00000
0.250,0.03682886,0.29,34.61202,100000.00000
0.250,0.03682886,0.26,49.21327,100000.00000
0.250,0.03682886,0.47,117.25567,100000.00000
0.250,0.03682886,0.41,144.51362,100000.00000
0.250,0.03682886,0.57,125.54486,81544.10829
0.250,0.03682886,0.56,172.01727,100000.00000
0.250,0.03682886,0.45,160.68091,100000.00000
0.250,0.03682886,0.52,179.62814,100000.00000
0.250,0.03682886,0.43,94.39025,100000.00000
0.250,0.03682886,0.17,114.31686,100000.00000
0.250,0.03682886,0.55,125.28371,100000.00000
0.250,0.03682886,0.54,41.52057,100000.00000
0.250,0.03682886,0.28,106.18518,100000.00000
0.250,0.03682886,0.05,163.36196,100000.00000
0.250,0.03682886,0.02,139.52391,100000.00000
0.250,0.03682886,0.12,167.09734,100000.00000
0.250,0.03682886,0.42,2.35700,100000.00000
0.250,0.03682886,0.14,104.09042,100000.00000
0.250,0.03682886,0.23,134.28808,100000.00000
0.250,0.03682886,0.27,41.15570,100000.00000
0.250,0.03682886,0.46,3.31032,100000.00000
0.250,0.03682886,0.00,94.45616,100000.00000
0.250,0.03682886,0.53,39.28570,100000.00000
0.250,0.03682886,0.05,13.85638,100000.00000
0.250,0.03682886,0.24,177.51793,100000.00000
0.250,0.03682886,0.33,94.41205,100000.00000
0.250,0.03682886,0.57,111.35005,18273.21990
0.250,0.03682886,0.41,62.34228,100000.00000
0.250,0.03682886,0.22,66.71559,100000.00000
0.250,0.03682886,0.37,141.94750,100000.00000
0.250,0.03682886,0.06,174.92077,100000.00000
0.250,0.03682886,0.23,105.00638,100000.00000
0.250,0.03682886,0.14,6.72267,100000.00000
0.250,0.03682886,0.26,151.58141,100000.00000
0.250,0.03682886,0.05,167.34558,100000.00000
0.250,0.03682886,0.01,170.79940,100000.00000
0.250,0.03682886,0.60,117.81202,5361.59985
0.250,0.03682886,0.40,20.38285,100000.00000
0.250,0.03682886,0.18,50.73386,100000.00000
0.250,0.03682886,0.58,111.04685,24413.94305
0.250,0.03682886,0.55,16.46763,100000.00000
0.250,0.03682886,0.02,165.93736,100000.00000
0.250,0.03682886,0.39,32.68759,100000.00000
0.250,0.03682886,0.15,150.47642,100000.00000
0.250,0.03682886,0.23,178.73366,100000.00000
0.250,0.03682886,0.58,46.76465,63711.35272
0.250,0.03682886,0.04,138.77409,100000.00000
0.250,0.03682886,0.06,60.77073,100000.00000
0.250,0.03682886,0.27,139.01731,100000.00000
0.250,0.03682886,0.06,154.93150,100000.00000
0.250,0.03682886,0.43,48.73404,100000.00000
0.250,0.03682886,0.25,75.28375,100000.00000
0.250,0.03682886,0.24,63.60340,100000.00000
0.250,0.03682886,0.55,159.08146,100000.00000
0.250,0.03682886,0.27,171.72919,100000.00000
0.250,0.03682886,0.43,118.60631,100000.00000
0.250,0.03682886,0.30,165.75703,100000.00000
0.250,0.03682886,0.58,19.25652,100000.00000
0.250,0.03682886,0.17,169.24144,100000.00000
0.250,0.03682886,0.09,61.39194,100000.00000
0.250,0.03682886,0.11,35.14374,100000.00000
0.250,0.03682886,0.29,176.40586,100000.00000
0.250,0.03682886,0.30,7.07618,100000.00000
0.250,0.03682886,0.07,26.08108,100000.00000
0.250,0.03682886,0.13,126.44714,100000.00000
0.250,0.03682886,0.08,96.43944,100000.00000
0.250,0.03682886,0.13,178.20969,100000.00000
0.250,0.03682886,0.23,116.85785,100000.00000
0.250,0.03682886,0.51,21.70204,100000.00000
0.250,0.03682886,0.30,15.96646,100000.00000
0.250,0.03682886,0.41,81.39923,100000.00000
0.250,0.03682886,0.59,104.79068,10343.21448
0.250,0.03682886,0.58,51.66686,58466.46633
0.250,0.03682886,0.58,133.83149,31811.75292
0.250,0.03682886,0.52,142.33017,100000.00000
0.250,0.03682886,0.32,160.29491,100000.00000
0.250,0.03682886,0.17,103.58535,100000.00000
0.250,0.03682886,0.20,1.95078,100000.00000
0.250,0.03682886,0.50,6.11028,100000.00000
0.250,0.03682886,0.49,123.91243,100000.00000
0.250,0.03682886,0.09,166.44485,100000.00000
0.250,0.03682886,0.25,29.27105,100000.00000
0.250,0.03682886,0.07,50.15636,100000.00000
0.250,0.03682886,0.19,125.41269,100000.00000
0.250,0.03682886,0.51,13.85158,100000.00000
0.250,0.03682886,0.24,8.18035,100000.00000
0.250,0.03682886,0.14,51.57742,100000.00000
0.250,0.03682886,0.36,32.62195,100000.00000
0.250,0.03682886,0.49,143.89486,100000.00000
0.250,0.03682886,0.08,92.17675,100000.00000
0.250,0.03682886,0.58,148.64702,100000.00000
0.250,0.03682886,0.12,17.49177,100000.00000
0.250,0.03682886,0.22,88.67252,100000.00000
0.250,0.03682886,0.34,27.78529,100000.00000
0.250,0.03682886,0.37,142.92453,100000.00000
0.250,0.03682886,0.24,50.57337,100000.00000
0.250,0.03682886,0.39,125.39715,100000.00000
0.250,0.03682886,0.05,41.18367,100000.00000
0.250,0.03682886,0.50,157.13025,100000.00000
0.250,0.03682886,0.28,92.51811,100000.00000
0.250,0.03682886,0.25,130.62951,100000.00000
0.250,0.03682886,0.24,49.92861,100000.00000
0.250,0.03682886,0.50,177.78024,100000.00000
0.250,0.03682886,0.39,163.52110,100000.00000
0.250,0.03682886,0.47,162.00336,100000.00000
0.250,0.03682886,0.13,156.07302,100000.00000
0.250,0.03682886,0.12,153.20460,100000.00000
0.250,0.03682886,0.07,137.09153,100000.00000
0.250,0.03682886,0.23,67.47670,100000.00000
0.250,0.03682886,0.28,70.60393,100000.00000
0.250,0.03682886,0.03,64.52383,100000.00000
0.250,0.03682886,0.53,69.17880,100000.00000
0.250,0.03682886,0.20,161.19418,100000.00000
0.250,0.03682886,0.60,124.86280,83712.59205
0.250,0.03682886,0.11,102.29555,100000.00000
0.250,0.03682886,0.59,12.21067,66882.72447
0.250,0.03682886,0.04,94.09191,100000.00000
0.250,0.03682886,0.06,58.17653,100000.00000
0.250,0.03682886,0.38,61.57471,100000.00000
0.250,0.03682886,0.18,12.48503,100000.00000
0.250,0.03682886,0.27,153.39267,100000.00000
0.250,0.03682886,0.37,163.16498,100000.00000
0.250,0.03682886,0.28,162.74857,100000.00000
0.250,0.03682886,0.54,63.02255,100000.00000
0.250,0.03682886,0.59,8.23357,50472.47502
0.250,0.03682886,0.51,61.17749,100000.00000
0.250,0.03682886,0.13,145.68501,100000.00000
0.250,0.03682886,0.26,152.93653,100000.00000
0.250,0.03682886,0.21,63.16470,100000.00000
0.250,0.03682886,0.42,107.16930,100000.00000
0.250,0.03682886,0.21,111.27925,100000.00000
0.250,0.03682886,0.09,62.85772,100000.00000
0.250,0.03682886,0.03,20.85643,100000.00000
0.250,0.03682886,0.59,127.47098,100000.00000
0.250,0.03682886,0.38,19.91371,100000.00000
0.250,0.03682886,0.01,30.69434,100000.00000
0.250,0.03682886,0.23,160.40576,100000.00000
0.250,0.03682886,0.01,106.63462,100000.00000
0.250,0.03682886,0.27,5.18088,100000.00000
0.250,0.03682886,0.12,30.50869,100000.00000
0.250,0.03682886,0.12,100.22423,100000.00000
0.250,0.03682886,0.28,24.54687,100000.00000
0.250,0.03682886,0.27,111.65572,100000.00000
0.250,0.03682886,0.31,48.46378,100000.00000
0.250,0.03682886,0.16,153.98290,100000.00000
0.250,0.03682886,0.19,178.29093,100000.00000
0.250,0.03682886,0.42,32.04647,100000.00000
0.250,0.03682886,0.13,133.33835,100000.00000
0.250,0.03682886,0.09,140.37760,100000.00000
0.250,0.03682886,0.58,91.34419,16007.03252
0.250,0.03682886,0.19,74.27118,100000.00000
0.250,0.03682886,0.43,4.87728,100000.00000
0.250,0.03682886,0.41,60.02985,100000.00000
0.250,0.03682886,0.35,122.67049,100000.00000
0.250,0.03682886,0.20,171.10929,100000.00000
0.250,0.03682886,0.55,166.99541,100000.00000
0.250,0.03682886,0.33,20.16700,100000.00000
0.250,0.03682886,0.10,117.35303,100000.00000
0.250,0.03682886,0.21,25.73850,100000.00000
0.250,0.03682886,0.02,93.61224,100000.00000
0.250,0.03682886,0.33,174.50468,100000.00000
0.250,0.03682886,0.53,7.57677,100000.00000
0.250,0.03682886,0.07,177.41708,100000.00000
0.250,0.03682886,0.11,66.18885,100000.00000
0.250,0.03682886,0.32,51.07966,100000.00000
0.250,0.03682886,0.58,60.32139,77685.89365
0.250,0.03682886,0.37,160.90067,100000.00000
0.250,0.03682886,0.10,98.77208,100000.00000
0.250,0.03682886,0.48,5.61296,100000.00000
0.250,0.03682886,0.36,143.14812,100000.00000
0.250,0.03682886,0.43,39.95499,100000.00000
0.250,0.03682886,0.02,89.13184,100000.00000
0.250,0.03682886,0.08,24.75377,100000.00000
0.250,0.03682886,0.40,132.55996,100000.00000
0.250,0.03682886,0.28,111.97561,100000.00000
0.250,0.03682886,0.14,6.46961,100000.00000
0.250,0.03682886,0.27,93.62943,100000.00000
0.250,0.03682886,0.57,101.83175,40183.37825
0.250,0.03682886,0.00,149.83967,100000.00000
0.250,0.03682886,0.35,84.88371,100000.00000
0.250,0.03682886,0.27,157.79765,100000.00000
0.250,0.03682886,0.46,97.49416,100000.00000
0.250,0.03682886,0.32,106.84664,100000.00000
0.250,0.03682886,0.25,177.70970,100000.00000
0.250,0.03682886,0.11,130.04138,100000.00000
0.250,0.03682886,0.22,67.36874,100000.00000
0.250,0.03682886,0.18,162.96312,100000.00000
0.250,0.03682886,0.23,51.42818,100000.00000
0.250,0.03682886,0.30,157.24415,100000.00000
0.250,0.03682886,0.46,76.53843,100000.00000
0.250,0.03682886,0.40,9.85709,100000.00000
0.250,0.03682886,0.51,53.52282,100000.00000
0.250,0.03682886,0.22,67.72673,100000.00000
0.250,0.03682886,0.09,43.53341,100000.00000
0.250,0.03682886,0.53,177.13502,100000.00000
0.250,0.03682886,0.32,15.64565,100000.00000
0.250,0.03682886,0.08,40.76924,100000.00000
0.250,0.03682886,0.06,65.45333,100000.00000
0.250,0.03682886,0.57,158.55674,100000.00000
0.250,0.03682886,0.16,2.59083,100000.00000
0.250,0.03682886,0.50,131.80048,100000.00000
0.250,0.03682886,0.09,16.75850,100000.00000
0.250,0.03682886,0.53,75.84426,100000.00000
0.250,0.03682886,0.58,97.19737,4807.45974
0.250,0.03682886,0.28,71.37770,100000.00000
0.250,0.03682886,0.47,108.09304,100000.00000
0.250,0.03682886,0.36,133.40172,100000.00000
0.250,0.03682886,0.41,25.35426,100000.00000
0.250,0.03682886,0.56,117.94356,100000.00000
0.250,0.03682886,0.39,166.04989,100000.00000
0.250,0.03682886,0.34,43.63375,100000.00000
0.250,0.03682886,0.01,82.09260,100000.00000
0.250,0.03682886,0.11,116.18501,100000.00000
